Index,Prod_id
4826,384173
4827,411204
4828,411207
4829,411318
4830,411320
4831,411321
4832,421147
4833,421148
4834,411417
4835,421145
4836,387980
4837,387982
4838,400052
4839,400053
4840,400084
4841,411157
4842,411159
4843,411160
4844,411193
4845,411355
4846,411931
4847,422297
4848,449966
4849,450030
4850,450042
4851,450062
4852,450118
4853,450315
4854,450322
4855,450324
4856,450444
4857,450455
4858,450490
4859,450894
4860,450911
4861,450946
4862,450954
4863,450973
4864,451028
4865,458005
4866,458008
4867,458010
4868,458012
4869,458014
4870,458017
4871,458019
4872,458021
4873,458023
4874,458026
4875,458028
4876,458062
4877,458064
4878,458076
4879,458080
4880,458086
4881,458089
4882,458095
4883,458311
4884,458346
4885,458349
4886,458351
4887,458610
4888,458623
4889,458635
4890,458724
4891,458726
4892,458728
4893,458950
4894,465859
4895,465861
4896,385284
4897,385308
4898,385309
4899,385310
4900,385312
4901,385313
4902,385318
4903,385319
4904,385320
4905,385321
4906,385322
4907,385324
4908,385325
4909,385329
4910,385330
4911,403861
4912,403863
4913,404011
4914,404012
4915,404013
4916,404014
4917,404016
4918,404018
4919,404293
4920,404329
4921,404331
4922,385164
4923,413514
4924,413516
4925,385343
4926,385352
4927,385351
4928,385385
4929,393855
4930,385391
4931,411606
4932,411870
4933,413241
4934,414068
4935,406156
4936,406157
4937,388541
4938,388542
4939,388739
4940,388744
4941,388757
4942,391694
4943,412136
4944,412137
4945,413354
4946,414028
4947,387628
4948,400033
4949,411479
4950,412647
4951,413365
4952,400179
4953,400216
4954,411357
4955,412125
4956,414075
4957,450314
4958,450864
4959,450865
4960,450869
4961,450906
4962,450908
4963,400112
4964,413868
4965,413917
4966,414070
4967,449968
4968,410938
4969,389401
4970,389382
4971,389384
4972,389387
4973,406166
4974,417860
4975,430097
4976,439945
4977,452130
4978,452132
4979,454190
4980,389705
4981,389746
4982,389747
4983,399992
4984,399996
4985,413220
4986,392605
4987,392782
4988,417805
4989,417870
4990,413539
4991,413713
4992,413812
4993,456819
4994,413169
4995,414041
4996,430101
4997,441058
4998,447918
4999,452100
5000,452101
5001,402985
5002,403013
5003,413813
5004,396570
5005,411001
5006,425439
5007,398592
5008,422255
5009,399762
5010,399763
5011,399764
5012,399973
5013,408157
5014,411057
5015,411098
5016,411873
5017,422301
5018,422315
5019,408310
5020,408375
5021,408380
5022,422145
5023,422146
5024,432276
5025,421936
5026,421944
5027,421950
5028,421953
5029,450063
5030,450064
5031,450065
5032,400322
5033,411921
5034,411922
5035,411923
5036,400059
5037,400098
5038,400099
5039,400105
5040,413250
5041,414032
5042,414035
5043,414058
5044,414094
5045,414096
5046,408748
5047,425377
5048,411326
5049,411331
5050,403071
5051,403074
5052,403076
5053,403077
5054,403147
5055,403148
5056,403152
5057,403154
5058,403157
5059,405015
5060,405017
5061,405018
5062,405019
5063,405021
5064,405023
5065,405024
5066,405029
5067,405030
5068,405031
5069,403161
5070,403162
5071,403163
5072,403176
5073,403178
5074,403179
5075,403180
5076,403181
5077,403183
5078,403186
5079,403385
5080,403386
5081,403387
5082,403389
5083,403390
5084,403391
5085,403392
5086,403393
5087,403394
5088,412444
5089,424876
5090,432896
5091,410002
5092,410004
5093,412445
5094,413922
5095,414071
5096,404735
5097,404908
5098,404950
5099,404951
5100,404953
5101,404955
5102,404959
5103,404960
5104,413918
5105,405005
5106,405006
5107,405007
5108,405010
5109,405011
5110,405012
5111,405013
5112,407217
5113,407218
5114,421251
5115,417500
5116,417605
5117,417606
5118,417607
5119,417608
5120,417609
5121,417610
5122,417611
5123,417669
5124,418652
5125,418653
5126,417698
5127,418586
5128,467637
5129,418594
5130,420158
5131,420161
5132,420295
5133,420298
5134,467221
5135,467222
5136,467223
5137,420305
5138,420316
5139,420321
5140,467226
5141,467220
5142,467224
5143,458058
5144,458948
5145,384623
5146,384627
5147,458696
5148,458698
5149,458732
5150,452098
5151,449952
5152,449954
5153,449972
5154,450031
5155,450037
5156,450038
5157,450039
5158,450043
5159,450045
5160,450047
5161,450051
5162,450059
5163,450061
5164,450066
5165,450067
5166,450068
5167,450116
5168,450121
5169,450123
5170,450125
5171,450126
5172,450328
5173,450330
5174,450332
5175,450333
5176,450336
5177,450338
5178,450339
5179,450341
5180,450345
5181,450346
5182,450347
5183,450348
5184,450349
5185,450350
5186,450354
5187,450360
5188,450361
5189,450365
5190,450366
5191,450368
5192,450369
5193,450370
5194,450371
5195,450376
5196,450377
5197,450379
5198,450380
5199,450382
5200,450383
5201,450384
5202,450412
5203,450416
5204,450417
5205,450419
5206,450430
5207,450431
5208,450432
5209,450433
5210,450434
5211,450438
5212,450445
5213,450446
5214,450448
5215,450450
5216,450452
5217,450456
5218,450457
5219,450458
5220,450459
5221,450463
5222,450464
5223,450467
5224,450468
5225,450471
5226,450472
5227,450473
5228,450474
5229,450475
5230,450477
5231,450478
5232,450480
5233,450482
5234,450485
5235,450488
5236,450489
5237,450491
5238,450492
5239,450493
5240,450494
5241,450497
5242,450498
5243,450501
5244,450502
5245,450503
5246,450504
5247,450505
5248,450506
5249,450606
5250,450608
5251,450611
5252,450612
5253,450616
5254,450620
5255,450621
5256,450626
5257,450629
5258,450632
5259,450637
5260,450640
5261,450641
5262,450645
5263,450647
5264,450648
5265,450649
5266,450650
5267,450651
5268,450654
5269,450666
5270,450675
5271,450679
5272,450680
5273,450681
5274,450682
5275,450683
5276,450684
5277,450761
5278,450764
5279,450765
5280,450766
5281,450767
5282,450768
5283,450769
5284,450770
5285,450771
5286,450772
5287,450773
5288,450774
5289,450775
5290,450776
5291,450777
5292,450778
5293,450779
5294,450780
5295,450781
5296,450782
5297,450783
5298,450784
5299,450785
5300,450787
5301,450793
5302,450855
5303,450856
5304,450857
5305,450858
5306,450859
5307,450861
5308,450870
5309,450873
5310,450878
5311,450883
5312,450884
5313,450887
5314,450888
5315,450889
5316,450890
5317,450892
5318,450895
5319,450898
5320,450899
5321,450900
5322,450901
5323,450902
5324,450904
5325,450909
5326,450910
5327,450913
5328,450914
5329,450915
5330,450916
5331,450917
5332,450918
5333,450920
5334,450921
5335,450924
5336,450926
5337,450927
5338,450928
5339,450934
5340,450935
5341,450936
5342,450939
5343,450941
5344,450942
5345,450944
5346,450945
5347,450950
5348,450951
5349,450952
5350,450956
5351,450957
5352,450959
5353,450960
5354,450961
5355,450964
5356,450967
5357,450968
5358,450969
5359,450970
5360,450972
5361,450974
5362,450976
5363,450977
5364,450978
5365,450979
5366,450980
5367,450981
5368,450982
5369,450983
5370,450984
5371,450985
5372,450986
5373,450987
5374,450995
5375,450996
5376,450997
5377,451002
5378,451003
5379,451004
5380,451005
5381,451006
5382,451007
5383,451008
5384,451009
5385,451010
5386,451011
5387,451012
5388,451013
5389,451014
5390,451015
5391,451016
5392,451018
5393,451021
5394,451022
5395,451024
5396,451027
5397,451029
5398,451030
5399,451031
5400,451032
5401,451035
5402,451036
5403,451037
5404,451038
5405,451039
5406,451040
5407,451045
5408,451050
5409,451051
5410,451052
5411,451055
5412,451057
5413,451059
5414,451061
5415,458602
